0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2011-04-20,34.098346,34.098346,34.098346,34.098346,34.098346,34.098346,34.098346,36.688346,40.058346,40.058346,80.058346,80.058346,80.058346,80.058346,80.058346,80.058346,36.688346,40.058346,80.058346,80.058346,80.058346,80.058346,34.098346,34.098346
2011-04-21,33.991561,33.991561,33.991561,33.991561,33.991561,33.991561,33.991561,33.991561,33.991561,33.991561,36.580561,36.580561,38.951561,38.951561,36.581561,36.581561,36.581561,36.581561,74.951561,74.951561,74.951561,38.951561,36.581561,36.581561
2011-04-22,35.55357,35.55357,35.55357,35.55357,35.55357,35.55357,35.55357,35.55357,35.55357,35.55357,36.01357,36.01357,36.01357,36.01357,36.01357,36.01357,35.55357,36.01357,38.01357,38.01357,38.01357,38.01357,36.01357,35.55357
2011-04-23,34.324841,34.324841,34.324841,34.324841,34.324841,34.324841,34.324841,34.324841,34.784841,34.784841,34.784841,36.685841,36.685841,36.685841,36.684841,34.784841,34.784841,36.684841,36.784841,36.784841,36.784841,36.685841,34.784841,34.784841
2011-04-24,37.201154,37.201154,37.201154,37.201154,37.201154,37.201154,37.201154,37.201154,37.201154,37.201154,37.201154,37.201154,39.161154,39.161154,37.201154,37.201154,37.201154,39.161154,39.562154,48.161154,48.161154,39.562154,39.161154,37.201154
2011-04-25,35.906698,35.906698,35.906698,35.906698,35.906698,35.906698,35.906698,36.866698,38.267698,86.366698,86.366698,86.366698,86.366698,86.366698,86.366698,86.366698,86.366698,86.366698,86.366698,126.866698,86.366698,38.267698,36.866698,35.906698
2011-04-26,34.232552,34.232552,34.232552,34.232552,34.232552,35.192552,35.192552,35.192552,36.593552,87.192552,87.192552,87.192552,87.192552,87.192552,87.192552,87.192552,87.192552,87.192552,87.192552,125.192552,87.192552,87.192552,36.593552,35.192552
2011-04-27,34.941215,34.940215,34.940215,34.940215,34.941215,35.500215,35.500215,37.301215,37.301215,90.900215,90.900215,90.900215,90.900215,90.900215,90.900215,90.900215,90.900215,90.900215,90.900215,145.315215,90.900215,90.900215,37.301215,35.500215
2011-04-28,34.24485,34.24485,34.24485,34.24485,34.24485,36.60485,36.60585,36.60585,36.60585,36.60585,90.20485,90.20485,90.20485,90.20485,90.20485,90.20485,90.20485,90.20485,90.20485,154.58685,90.20485,90.20485,36.60585,34.34485
2011-04-29,34.756214,34.756214,34.756214,34.756214,35.216214,36.316214,36.316214,37.017214,37.017214,90.616214,90.616214,90.616214,90.616214,90.616214,90.616214,90.616214,90.616214,37.017214,90.616214,148.375214,90.616214,90.616214,37.017214,36.316214
2011-04-30,36.801275,36.800275,35.492275,35.492275,36.801275,36.801275,36.801275,50.892275,71.592275,71.592275,90.892275,90.892275,90.892275,71.592275,71.592275,71.592275,71.592275,71.592275,90.892275,90.892275,90.892275,90.892275,71.592275,50.892275
2011-05-01,37.611419,37.611419,37.611419,37.610419,37.611419,37.610419,37.610419,37.611419,53.109419,53.109419,53.109419,53.109419,53.109419,53.109419,53.109419,37.611419,37.611419,53.109419,73.109419,73.109419,73.109419,73.109419,53.109419,37.611419
2011-05-02,34.202693,34.202693,34.202693,34.202693,34.302693,36.070693,36.070693,36.070693,36.071693,61.569693,91.569693,91.569693,91.569693,61.569693,91.569693,91.569693,61.569693,61.569693,91.569693,91.569693,91.569693,61.569693,36.071693,36.070693
2011-05-03,37.078522,37.078522,37.078522,37.078522,37.078522,37.178522,37.178522,38.947522,38.947522,38.947522,38.947522,38.947522,38.947522,38.947522,94.445522,94.445522,38.947522,38.947522,94.445522,94.445522,94.445522,38.947522,38.946522,37.078522
2011-05-04,34.730437,34.730437,34.730437,34.730437,34.830437,36.598437,36.598437,36.599437,36.599437,87.097437,87.097437,92.097437,87.097437,87.097437,92.097437,92.097437,92.097437,87.097437,92.097437,92.097437,92.097437,92.097437,36.599437,34.930437
2011-05-05,35.870284,35.870284,35.870284,35.870284,35.870284,37.738284,37.739284,37.739284,37.739284,73.237284,88.237284,88.237284,88.237284,88.237284,88.237284,88.237284,88.237284,88.237284,93.237284,93.237284,93.237284,88.237284,37.739284,37.738284
2011-05-06,34.891411,34.891411,34.891411,34.891411,34.891411,36.759411,36.760411,36.760411,36.760411,87.258411,87.258411,87.258411,87.258411,87.258411,87.258411,87.258411,87.258411,87.258411,92.258411,92.258411,92.258411,87.258411,36.760411,36.759411
2011-05-07,36.373504,34.579504,34.579504,34.579504,34.579504,34.579504,36.373504,36.374504,80.946504,80.946504,86.946504,86.946504,86.946504,86.946504,80.946504,36.374504,36.374504,36.374504,91.946504,91.946504,91.946504,86.946504,36.374504,36.374504
2011-05-08,34.159257,34.159257,34.159257,34.159257,34.159257,34.159257,34.159257,34.159257,34.159257,35.953257,35.954257,35.954257,35.954257,35.954257,35.953257,34.159257,34.159257,35.953257,79.526257,79.526257,79.526257,35.954257,35.954257,35.954257
2011-05-09,34.226145,34.226145,34.226145,34.226145,34.226145,34.326145,34.326145,36.020145,36.021145,36.021145,80.593145,91.593145,80.593145,80.593145,80.593145,80.593145,80.593145,80.593145,91.593145,91.593145,91.593145,91.593145,36.020145,34.326145
2011-05-10,36.364721,36.363721,36.363721,36.363721,36.364721,38.157721,38.157721,82.730721,88.730721,88.730721,93.730721,93.730721,88.730721,88.730721,93.730721,88.730721,93.730721,88.730721,93.730721,93.730721,93.730721,93.730721,38.158721,38.157721
2011-05-11,36.046959,36.046959,36.046959,36.046959,36.046959,37.840959,37.840959,82.412959,88.412959,97.412959,97.412959,97.412959,97.412959,97.412959,97.412959,97.412959,97.412959,97.412959,97.412959,97.412959,97.412959,97.412959,37.840959,37.839959
2011-05-12,39.105847,39.105847,39.105847,39.105847,39.105847,42.678847,42.678847,58.678847,93.678847,93.678847,93.678847,98.678847,98.678847,98.678847,98.678847,98.678847,98.678847,98.678847,98.678847,98.678847,98.678847,98.678847,42.678847,39.106847
2011-05-13,37.208948,36.741948,36.741948,36.741948,37.208948,37.635948,37.635948,37.636948,92.208948,92.208948,92.208948,97.208948,92.208948,92.208948,97.208948,92.208948,92.208948,97.208948,97.208948,97.208948,97.208948,92.208948,37.636948,37.635948
2011-05-14,36.996669,36.995669,35.905669,35.905669,36.995669,36.996669,36.996669,36.997669,85.905669,85.905669,88.905669,88.905669,88.905669,88.905669,88.905669,88.905669,88.905669,88.905669,88.905669,88.905669,88.905669,88.905669,36.997669,36.996669
2011-05-15,34.502906,34.502906,34.502906,34.502906,34.502906,34.502906,34.502906,36.959906,36.959906,36.959906,36.960906,36.960906,76.868906,36.960906,36.960906,36.959906,36.959906,36.959906,76.868906,86.368906,86.368906,76.868906,36.960906,36.959906
2011-05-16,34.712763,34.712763,34.712763,34.712763,36.670763,36.669763,36.670763,36.670763,80.579763,80.579763,80.579763,88.579763,80.579763,80.579763,80.579763,88.579763,80.579763,80.579763,88.579763,88.579763,88.579763,88.579763,36.671763,36.670763
2011-05-17,37.333582,37.333582,37.333582,37.333582,37.334582,67.243582,67.243582,70.243582,70.243582,70.243582,72.243582,72.243582,70.243582,70.243582,70.243582,70.243582,70.243582,70.243582,72.243582,85.243582,72.243582,70.243582,70.243582,37.335582
2011-05-18,37.368682,37.368682,37.368682,37.368682,37.368682,38.826682,38.827682,38.827682,69.735682,69.735682,69.735682,69.735682,69.735682,69.735682,69.735682,69.735682,69.735682,69.735682,69.735682,83.735682,83.735682,69.735682,63.735682,38.826682
2011-05-19,38.229336,38.229336,38.229336,38.229336,38.229336,38.230336,38.938336,63.138336,73.138336,73.138336,73.138336,73.138336,73.138336,73.138336,73.138336,73.138336,73.138336,73.138336,87.138336,87.138336,73.138336,73.138336,63.138336,38.230336
2011-05-20,36.939973,36.739973,36.939973,36.939973,37.030973,37.030973,37.031973,96.939973,61.939973,71.939973,71.939973,71.939973,71.939973,71.939973,71.939973,71.939973,71.939973,71.939973,85.939973,85.939973,71.939973,71.939973,61.939973,37.030973
2011-05-21,37.428068,37.428068,37.428068,37.428068,37.428068,37.428068,37.429068,51.860068,61.860068,66.860068,71.860068,71.860068,71.860068,71.860068,66.860068,66.860068,61.860068,66.860068,71.860068,71.860068,71.860068,71.860068,61.860068,51.860068
2011-05-22,39.556183,39.556183,39.555183,39.555183,39.555183,39.555183,39.556183,39.556183,39.556183,39.557183,39.557183,53.988183,53.988183,53.988183,39.557183,39.557183,39.557183,39.557183,63.988183,73.988183,73.988183,63.988183,53.988183,39.556183
2011-05-23,38.261022,38.261022,38.261022,37.472022,37.472022,38.260022,38.261022,38.261022,62.692022,72.692022,72.692022,72.692022,72.692022,72.692022,72.692022,72.692022,72.692022,72.692022,72.692022,86.692022,72.692022,72.692022,62.692022,38.260022
2011-05-24,35.113562,35.113562,35.113562,35.113562,37.159562,38.047562,38.047562,38.047562,38.048562,62.479562,77.479562,77.479562,77.479562,77.479562,77.479562,77.479562,77.479562,77.479562,77.479562,82.479562,77.479562,77.479562,38.048562,38.046562
2011-05-25,35.946083,35.946083,35.945083,35.945083,35.946083,37.892083,38.879083,38.880083,38.880083,63.312083,63.312083,78.312083,78.312083,63.312083,63.312083,63.312083,63.312083,38.881083,78.312083,78.312083,78.312083,63.312083,38.880083,37.892083
2011-05-26,34.416481,34.416481,34.416481,34.416481,34.416481,34.416481,37.350481,37.351481,37.352481,61.783481,80.783481,80.783481,80.783481,80.783481,80.783481,80.783481,80.783481,61.783481,80.783481,80.783481,80.783481,80.783481,37.350481,34.416481
2011-05-27,39.138071,39.138071,36.304071,36.304071,39.138071,39.140071,58.571071,58.571071,58.571071,63.571071,63.571071,82.571071,63.571071,63.571071,63.571071,63.571071,63.571071,63.571071,82.571071,82.571071,82.571071,82.571071,58.571071,58.571071
2011-05-28,34.722302,34.722302,34.722302,34.722302,34.722302,34.722302,34.722302,37.405302,37.406302,37.407302,81.089302,37.407302,37.407302,37.406302,37.406302,37.405302,37.405302,37.405302,62.089302,81.089302,62.089302,62.089302,37.405302,34.722302
2011-05-29,34.929681,34.929681,34.929681,34.929681,34.929681,34.929681,34.929681,34.929681,34.929681,34.929681,34.929681,34.929681,37.612681,37.612681,34.929681,34.929681,34.929681,34.929681,62.296681,62.296681,62.296681,37.614681,37.613681,34.929681
2011-05-30,40.624849,40.624849,40.624849,37.943849,40.624849,40.625849,40.626849,65.308849,70.308849,70.308849,84.308849,84.308849,70.308849,70.308849,84.308849,84.308849,70.308849,70.308849,84.308849,84.308849,84.308849,84.308849,70.308849,40.626849
2011-05-31,37.953693,37.953693,37.953693,37.953693,37.953693,37.953693,37.953693,38.053693,40.636693,40.636693,40.638693,40.638693,40.637693,40.637693,40.637693,40.637693,40.637693,40.637693,75.320693,125.320693,125.320693,40.637693,38.053693,37.953693
2011-06-01,37.28893,37.28893,37.28893,37.28893,37.28893,37.76393,37.76393,37.76493,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,68.98893,70.98893,70.98893,70.98893,68.98893,37.76593,37.76393
2011-06-02,37.794176,37.794176,37.794176,37.794176,37.794176,37.796176,62.019176,62.019176,67.019176,69.019176,69.019176,69.019176,69.019176,69.019176,69.019176,69.019176,69.019176,69.019176,69.919176,71.019176,69.019176,69.019176,67.019176,37.796176
2011-06-03,34.27082,36.85382,34.17082,34.17082,34.27082,36.85282,36.85282,36.85382,36.85482,61.07782,61.07782,68.07782,61.07782,61.07782,61.07782,68.07782,61.07782,61.07782,68.07782,68.07782,68.07782,61.07782,36.85482,36.85282
2011-06-04,33.516544,33.516544,33.516544,33.516544,33.516544,33.516544,33.516544,33.516544,36.313544,36.314544,36.314544,36.315544,36.315544,36.314544,36.313544,36.313544,36.313544,36.313544,67.423544,67.423544,67.423544,36.315544,36.313544,33.516544
2011-06-05,34.109053,34.109053,34.109053,34.109053,34.109053,34.109053,34.109053,34.109053,34.109053,34.109053,34.109053,36.906053,36.906053,36.906053,36.906053,34.109053,34.109053,34.109053,36.908053,68.016053,68.016053,36.907053,36.906053,34.109053
2011-06-06,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,33.2911,36.0881,36.0891,67.1981,67.1981,67.1981,36.0891,36.0891,36.0891,110.1981,67.1981,100.1981,100.1981,67.1981,36.0901,36.0881
2011-06-07,34.342488,34.342488,34.342488,34.342488,34.342488,37.132488,111.242488,61.242488,68.242488,68.242488,68.242488,68.242488,68.242488,68.242488,68.242488,68.242488,68.242488,68.242488,101.242488,155.791488,101.242488,68.242488,61.242488,37.132488
2011-06-08,36.927298,36.927298,36.927298,36.927298,36.927298,96.834298,61.834298,68.834298,68.834298,68.834298,68.834298,96.834298,68.834298,68.834298,96.834298,96.834298,68.834298,68.834298,101.834298,123.383298,101.834298,96.834298,68.834298,37.725298
2011-06-09,35.854349,35.854349,35.854349,35.854349,35.854349,38.651349,38.652349,72.760349,72.760349,72.760349,92.760349,92.760349,72.760349,92.760349,92.760349,92.760349,92.760349,72.760349,92.760349,157.309349,117.760349,72.760349,72.760349,38.652349
2011-06-10,35.297333,35.297333,35.297333,35.297333,35.297333,38.095333,38.094333,38.095333,67.204333,67.204333,86.204333,86.204333,86.204333,86.204333,86.204333,86.204333,86.204333,67.204333,86.204333,122.808333,86.204333,86.204333,67.204333,38.094333
2011-06-11,37.917696,37.917696,37.917696,37.917696,37.917696,37.917696,38.917696,50.917696,65.917696,70.917696,84.917696,84.917696,84.917696,70.917696,70.917696,65.917696,65.917696,65.917696,84.917696,84.917696,84.917696,84.917696,65.917696,50.917696
2011-06-12,60.942775,50.942775,50.942775,50.942775,50.942775,41.942775,41.942775,50.942775,60.942775,60.942775,60.942775,60.942775,60.942775,60.942775,60.942775,60.942775,60.942775,60.942775,70.942775,86.442775,86.442775,70.942775,65.942775,60.942775
2011-06-13,43.058218,43.058218,43.058218,43.058218,43.058218,56.558218,61.558218,151.558218,85.558218,85.558218,85.558218,85.558218,85.558218,85.558218,85.558218,85.558218,85.558218,85.558218,85.558218,171.031218,85.558218,85.558218,62.558218,56.558218
2011-06-14,56.435085,42.935085,42.935085,42.935085,42.935085,62.435085,71.435085,81.435085,85.435085,85.435085,91.435085,85.435085,85.435085,85.435085,85.435085,85.435085,85.435085,85.435085,85.435085,91.435085,85.435085,85.435085,81.435085,62.435085
2011-06-15,37.102996,37.102996,37.102996,37.102996,37.102996,70.352996,70.352996,81.352996,85.352996,85.352996,86.352996,86.352996,86.352996,85.352996,85.352996,86.352996,85.352996,85.352996,86.352996,86.352996,85.352996,85.352996,81.352996,37.102996
2011-06-16,51.501022,51.501022,51.501022,51.501022,51.501022,60.501022,60.501022,80.501022,86.501022,85.501022,85.501022,85.501022,85.501022,85.501022,85.501022,85.501022,85.501022,85.501022,86.501022,91.501022,86.501022,85.501022,81.501022,80.501022
2011-06-17,50.736085,50.736085,50.736085,50.736085,50.736085,57.736085,57.736085,75.736085,80.736085,84.736085,84.736085,84.736085,84.736085,84.736085,84.736085,84.736085,84.736085,84.736085,84.736085,84.736085,84.736085,84.736085,81.736085,75.736085
2011-06-18,50.626836,50.626836,50.626836,50.626836,50.626836,50.626836,50.626836,50.626836,65.626836,65.626836,65.626836,81.626836,65.626836,65.626836,65.626836,65.626836,65.626836,65.626836,80.626836,85.626836,80.626836,65.626836,65.626836,50.626836
2011-06-19,36.870921,36.870921,34.781921,34.781921,34.781921,34.781921,34.781921,34.781921,36.870921,36.872921,36.872921,36.872921,36.872921,36.872921,36.872921,36.871921,36.871921,36.872921,61.688921,66.688921,66.688921,66.688921,36.872921,36.871921
2011-06-20,42.231169,42.231169,42.231169,42.231169,42.231169,42.231169,43.231169,61.231169,70.231169,70.231169,70.231169,70.231169,70.231169,70.231169,70.231169,70.231169,70.231169,70.231169,70.231169,82.231169,70.231169,70.231169,61.231169,43.231169
2011-06-21,45.954957,45.954957,45.954957,45.954957,45.954957,45.954957,48.954957,61.954957,73.454957,73.454957,73.454957,73.454957,73.454957,73.454957,73.454957,73.454957,73.454957,73.454957,73.454957,82.954957,73.454957,73.454957,73.454957,48.954957
2011-06-22,52.466983,52.466983,52.466983,52.466983,52.466983,56.466983,71.466983,71.466983,79.466983,79.466983,79.466983,79.466983,79.466983,79.466983,79.466983,79.466983,79.466983,79.466983,79.466983,101.466983,79.466983,79.466983,71.466983,71.466983
2011-06-23,51.303191,51.303191,51.303191,51.303191,51.303191,55.303191,55.303191,66.303191,68.303191,68.303191,80.803191,80.803191,80.803191,80.803191,80.803191,68.303191,68.303191,68.303191,80.803191,87.303191,80.803191,80.803191,68.303191,55.303191
2011-06-24,40.119028,40.119028,40.119028,40.119028,40.119028,50.119028,50.119028,50.119028,68.119028,67.119028,68.119028,68.119028,67.119028,67.119028,68.119028,68.119028,67.119028,67.119028,87.119028,118.119028,87.119028,67.119028,50.119028,50.119028
2011-06-25,37.552344,35.255344,35.255344,35.255344,35.255344,35.255344,37.552344,37.553344,69.161344,68.161344,68.161344,68.161344,68.161344,68.161344,68.161344,69.161344,51.061344,69.161344,68.161344,69.161344,68.161344,68.161344,51.061344,37.553344
2011-06-26,41.563839,38.055839,38.055839,38.055839,38.055839,38.055839,38.055839,38.055839,41.563839,42.563839,42.563839,42.563839,42.563839,42.563839,41.563839,41.563839,42.563839,42.563839,50.663839,68.663839,68.663839,50.663839,42.563839,42.563839
2011-06-27,36.638324,36.638324,36.638324,36.638324,36.638324,36.638324,36.638324,36.638324,36.846324,36.847324,36.847324,39.355324,39.355324,39.355324,36.847324,36.847324,36.847324,36.847324,43.355324,76.455324,76.455324,43.355324,36.847324,36.846324
2011-06-28,34.180981,34.180981,34.180981,34.180981,34.180981,36.477981,36.479981,40.986981,81.086981,81.086981,81.086981,81.086981,81.086981,81.086981,81.086981,81.086981,81.086981,81.086981,81.086981,118.086981,81.086981,81.086981,40.986981,36.479981
2011-06-29,40.391686,40.391686,40.391686,40.391686,40.391686,40.391686,42.689686,42.691686,45.198686,45.198686,70.298686,70.298686,70.298686,70.298686,70.298686,70.298686,70.298686,45.198686,70.298686,127.298686,70.298686,45.198686,42.691686,42.690686
2011-06-30,37.714484,37.714484,37.714484,37.714484,37.714484,40.013484,40.013484,40.014484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,44.621484,41.121484,40.013484
2011-07-01,36.246583,36.246583,36.246583,36.246583,36.246583,37.474583,38.545583,38.545583,38.546583,38.546583,38.546583,43.474583,43.474583,43.474583,43.474583,43.474583,43.474583,38.546583,43.474583,83.474583,43.474583,43.474583,38.546583,38.545583
2011-07-02,36.287467,36.286467,36.286467,36.287467,36.286467,36.286467,36.287467,36.288467,41.036467,41.036467,41.036467,41.036467,41.036467,41.036467,41.036467,36.288467,36.288467,36.288467,41.036467,101.036467,41.036467,41.036467,36.288467,36.287467
2011-07-03,39.058955,36.310955,36.310955,36.310955,36.310955,36.310955,36.310955,36.310955,39.058955,39.058955,39.058955,39.058955,39.058955,39.058955,39.058955,39.058955,39.058955,39.058955,41.058955,41.058955,41.058955,41.058955,39.058955,39.058955
2011-07-04,37.773696,37.773696,37.773696,37.773696,37.773696,37.773696,37.773696,37.773696,38.521696,57.521696,57.521696,38.521696,38.521696,38.521696,38.521696,38.521696,38.521696,38.521696,57.521696,62.521696,57.521696,57.521696,38.521696,38.521696
2011-07-05,36.674879,36.674879,36.674879,36.674879,36.674879,36.674879,36.674879,39.152879,39.153879,39.153879,39.154879,43.402879,43.402879,43.402879,43.402879,43.402879,39.154879,39.154879,57.902879,102.902879,43.402879,43.402879,39.153879,36.674879
2011-07-06,36.62591,36.62591,36.62591,36.62591,36.62591,36.62591,36.62591,39.10491,39.10591,39.10591,39.85391,103.85391,39.10591,39.10591,39.85391,39.10591,39.10591,39.10591,57.85391,102.85391,102.85391,39.10591,39.10491,36.62591
2011-07-07,43.75821,43.74821,43.74821,43.74821,43.75821,43.75821,44.00921,44.01021,44.25821,44.25821,44.75821,44.75821,44.25821,44.25821,44.75821,44.75821,44.75821,44.25821,44.75821,107.75821,57.75821,44.25821,44.01021,44.00821
2011-07-08,42.179061,42.179061,42.179061,42.179061,42.179061,42.189061,42.189061,42.189061,42.440061,42.440061,42.441061,106.189061,52.189061,42.441061,42.441061,52.189061,42.441061,42.441061,42.441061,106.189061,106.189061,42.441061,42.439061,42.189061
2011-07-09,38.281452,38.281452,38.281452,38.281452,38.281452,38.281452,38.281452,38.481452,40.281452,40.281452,40.281452,40.281452,40.281452,40.281452,40.281452,40.281452,40.281452,40.281452,40.281452,93.281452,93.281452,40.281452,40.281452,38.481452
2011-07-10,37.478125,37.478125,37.478125,37.478125,37.478125,37.478125,37.478125,37.478125,37.478125,45.978125,45.978125,46.478125,72.478125,72.478125,46.478125,45.978125,45.978125,45.978125,72.478125,91.478125,91.478125,72.478125,72.478125,45.978125
2011-07-11,38.682853,38.682853,38.682853,38.682853,38.682853,38.945853,38.945853,39.845853,39.845853,39.845853,93.745853,48.745853,48.745853,39.845853,48.745853,48.745853,48.745853,39.845853,93.745853,102.745853,93.745853,48.745853,39.845853,38.683853
2011-07-12,37.913852,37.913852,37.013852,37.013852,37.913852,37.913852,46.813852,51.813852,91.813852,91.813852,100.813852,100.813852,91.813852,91.813852,91.813852,91.813852,91.813852,91.813852,100.813852,100.813852,100.813852,91.813852,51.813852,37.913852
2011-07-13,51.59203,51.59203,51.59203,51.59203,51.59203,52.59203,52.59203,56.59203,81.59203,81.59203,81.59203,81.59203,81.59203,81.59203,81.59203,81.59203,81.59203,81.59203,91.59203,100.59203,91.59203,81.59203,56.59203,51.59203
2011-07-14,41.151262,41.151262,41.151262,41.151262,41.151262,55.651262,55.651262,55.651262,80.151262,80.151262,80.151262,80.151262,80.151262,80.151262,80.151262,80.151262,80.151262,80.151262,90.151262,120.151262,120.151262,80.151262,55.651262,55.651262
2011-07-15,38.14142,38.14142,38.14142,38.14142,38.14142,77.15142,77.15142,82.25142,82.25142,82.25142,82.25142,83.15142,82.25142,82.25142,83.15142,83.15142,83.15142,82.25142,83.15142,87.15142,87.15142,82.25142,82.25142,77.15142
2011-07-16,38.16018,38.16018,38.16018,38.16018,38.16018,38.16018,38.16018,68.17018,68.17018,68.17018,75.17018,75.17018,75.17018,75.17018,75.17018,75.17018,68.17018,68.17018,75.17018,77.17018,75.17018,75.17018,68.17018,68.17018
2011-07-17,61.681296,36.428296,36.428296,36.428296,36.428296,36.428296,36.427296,36.428296,61.681296,61.681296,66.681296,65.681296,65.681296,65.681296,65.681296,61.681296,61.681296,61.681296,65.681296,79.681296,79.681296,66.681296,65.681296,61.681296
2011-07-18,36.149836,36.149836,36.149836,36.149836,36.150836,61.403836,64.903836,64.903836,64.903836,64.903836,77.403836,77.403836,77.403836,77.403836,77.403836,77.403836,77.403836,66.403836,77.403836,96.403836,77.403836,77.403836,64.903836,61.403836
2011-07-19,36.192042,36.192042,36.191042,36.191042,36.192042,59.445042,62.945042,62.945042,62.945042,62.945042,71.445042,71.445042,71.445042,71.445042,71.445042,71.445042,71.445042,71.445042,71.445042,90.445042,71.445042,71.445042,62.945042,59.445042
2011-07-20,37.362535,37.362535,37.362535,37.362535,37.362535,37.362535,37.362535,37.362535,37.363535,52.616535,64.116535,64.116535,64.116535,64.116535,57.616535,52.616535,52.616535,52.616535,64.116535,74.616535,74.616535,64.116535,64.116535,37.363535
2011-07-21,36.952486,36.952486,36.952486,36.952486,36.952486,57.206486,57.206486,71.106486,71.106486,71.106486,74.206486,74.206486,74.206486,74.206486,74.206486,74.206486,74.206486,71.106486,74.206486,82.206486,74.206486,74.206486,71.106486,71.106486
2011-07-22,39.153231,39.153231,39.153231,39.153231,39.154231,64.407231,69.307231,69.307231,69.307231,69.307231,76.407231,76.407231,76.407231,76.407231,76.407231,76.407231,76.407231,76.407231,76.407231,84.407231,76.407231,76.407231,69.307231,69.307231
2011-07-23,58.5618,59.5618,52.5618,52.5618,52.5618,58.5618,58.5618,59.5618,80.5618,80.5618,80.5618,80.5618,80.5618,80.5618,80.5618,80.5618,80.5618,72.5618,80.5618,80.5618,80.5618,80.5618,72.5618,58.5618
2011-07-24,48.551951,48.551951,36.582951,36.582951,36.582951,36.582951,36.582951,48.551951,48.551951,48.551951,48.551951,48.551951,48.551951,48.551951,48.551951,48.551951,48.551951,48.551951,52.551951,61.551951,61.551951,57.551951,48.551951,48.551951
2011-07-25,36.6776,36.6776,36.6766,36.6766,36.6776,46.6476,51.6476,51.6476,52.6476,52.6476,69.6476,69.6476,69.6476,69.6476,69.6476,69.6476,69.6476,52.6476,69.6476,69.6476,69.6476,52.6476,51.6476,51.6476
2011-07-26,49.505276,49.505276,49.505276,49.505276,49.505276,50.605276,51.605276,52.605276,52.605276,53.605276,53.605276,53.605276,53.605276,53.605276,77.605276,77.605276,53.605276,53.605276,77.605276,77.605276,77.605276,77.605276,52.605276,52.605276
2011-07-27,38.302007,38.302007,38.302007,38.302007,38.302007,53.281007,53.281007,53.281007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,78.271007,53.281007,73.271007
2011-07-28,50.142261,38.273261,38.272261,38.272261,38.273261,39.742261,50.142261,50.142261,70.242261,70.242261,77.742261,77.742261,77.742261,77.742261,73.242261,73.242261,70.242261,70.242261,77.742261,78.242261,78.242261,70.242261,50.142261,38.273261
2011-07-29,37.013711,37.013711,37.012711,37.012711,37.013711,37.983711,37.983711,37.983711,70.983711,70.983711,71.983711,74.983711,71.983711,71.983711,71.983711,70.983711,70.983711,70.983711,74.983711,74.983711,71.983711,37.983711,37.983711,37.983711
2011-07-30,33.798752,33.798752,33.798752,33.798752,33.798752,33.798752,33.798752,35.782752,35.783752,66.026752,66.026752,66.026752,66.026752,66.026752,66.026752,35.783752,35.783752,35.783752,66.026752,72.026752,71.026752,71.026752,35.783752,33.798752
2011-07-31,34.806538,34.806538,34.806538,34.806538,34.806538,34.806538,34.806538,34.806538,34.806538,36.789538,36.789538,36.789538,36.789538,36.789538,36.789538,36.789538,36.789538,36.789538,36.791538,75.033538,51.033538,36.791538,36.790538,36.789538
2011-08-01,37.299642,37.299642,37.299642,37.299642,53.313642,53.313642,53.313642,53.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,76.313642,53.313642,53.313642
2011-08-02,43.101396,43.101396,43.101396,43.101396,43.101396,43.587396,49.601396,77.601396,79.601396,82.601396,82.601396,82.601396,79.601396,79.601396,82.601396,82.601396,82.601396,82.601396,96.601396,195.858396,129.601396,99.601396,82.601396,77.601396
2011-08-03,41.526124,41.526124,41.526124,41.526124,41.526124,70.426124,70.526124,70.526124,82.526124,82.526124,82.526124,82.526124,82.526124,82.526124,82.526124,82.526124,82.526124,82.526124,89.526124,194.146124,82.526124,82.526124,70.526124,70.426124
2011-08-04,45.282016,45.282016,45.282016,45.282016,45.282016,53.282016,76.282016,76.282016,83.282016,83.282016,83.282016,93.282016,83.282016,83.282016,83.282016,83.282016,83.282016,83.282016,83.282016,120.579016,83.282016,83.282016,53.282016,45.282016
2011-08-05,51.479087,51.479087,51.479087,51.479087,51.479087,51.479087,51.479087,51.479087,83.479087,83.479087,83.479087,83.479087,83.479087,83.479087,83.479087,83.479087,83.479087,83.479087,83.479087,128.479087,83.479087,83.479087,51.479087,51.479087
2011-08-06,76.230986,76.230986,76.230986,76.229986,76.230986,76.230986,77.230986,77.230986,86.230986,86.230986,86.230986,86.230986,86.230986,86.230986,86.230986,86.230986,86.230986,77.230986,86.230986,86.230986,86.230986,86.230986,77.230986,77.230986
