0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2019-01-18,151.902941,151.902941,151.902941,151.902941,200.874941,221.902941,221.902941,231.016941,235.902941,235.902941,235.902941,235.902941,235.902941,235.902941,235.902941,235.902941,235.902941,231.016941,235.902941,235.902941,235.902941,235.902941,231.016941,221.902941
2019-01-19,152.361529,152.361529,152.361529,152.361529,152.361529,192.361529,192.361529,192.361529,192.361529,192.361529,193.361529,226.475529,226.475529,193.361529,192.361529,192.361529,192.361529,192.361529,226.475529,226.475529,226.475529,192.361529,192.361529,192.361529
2019-01-20,165.087415,151.067415,150.087415,150.087415,150.087415,165.087415,151.067415,165.087415,165.087415,165.087415,165.087415,165.087415,165.087415,165.087415,165.087415,165.087415,165.087415,165.087415,200.087415,205.087415,205.087415,200.087415,190.087415,165.087415
2019-01-21,186.995172,186.995172,182.995172,182.995172,182.995172,189.109172,186.995172,189.109172,201.995172,202.995172,202.995172,202.995172,202.995172,202.995172,202.995172,202.995172,202.995172,202.995172,202.995172,202.995172,202.995172,202.995172,189.109172,186.995172
2019-01-22,142.579368,145.059368,142.579368,142.579368,148.559368,187.693368,187.693368,192.579368,197.579368,268.579368,252.579368,262.579368,262.579368,262.579368,268.579368,268.579368,262.579368,252.579368,268.579368,268.579368,252.579368,205.363368,192.579368,187.693368
2019-01-23,190.375794,200.275794,200.275794,200.275794,190.375794,220.375794,200.275794,125.375794,200.275794,200.275794,250.375794,250.375794,250.375794,250.375794,266.375794,266.375794,250.375794,250.375794,266.375794,270.375794,270.375794,250.375794,190.375794,125.375794
2019-01-24,267.816547,241.816547,241.816547,241.816547,241.816547,267.816547,276.816547,241.816547,267.816547,351.816547,351.816547,351.816547,351.816547,351.816547,351.816547,351.816547,296.399547,241.816547,276.816547,351.816547,288.167547,267.816547,267.816547,241.816547
2019-01-25,301.338381,301.338381,301.338381,275.462381,301.338381,301.338381,341.338381,301.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,341.338381,301.338381
2019-01-26,260.871336,245.477336,198.871336,198.871336,198.871336,199.366336,199.366336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336,315.871336
2019-01-27,190.562599,190.562599,185.562599,185.562599,185.562599,185.562599,150.562599,185.562599,190.562599,190.656599,242.562599,265.562599,321.562599,321.562599,270.562599,265.562599,250.440599,242.562599,321.562599,321.562599,321.562599,321.562599,270.562599,190.562599
2019-01-28,275.527944,275.527944,263.527944,263.527944,263.527944,290.527944,280.527944,321.527944,321.527944,321.527944,321.527944,350.527944,321.527944,321.527944,321.527944,321.527944,321.527944,321.527944,321.527944,321.527944,321.527944,321.527944,309.527944,275.527944
2019-01-29,305.013913,263.224913,191.107913,182.998913,274.013913,286.013913,286.013913,306.425913,312.013913,312.013913,312.013913,320.013913,312.013913,320.013913,320.013913,320.013913,320.013913,312.013913,320.013913,320.013913,320.013913,312.013913,312.013913,286.013913
2019-01-30,220.799377,220.799377,220.799377,215.402377,220.799377,265.799377,265.799377,283.799377,284.799377,310.799377,348.799377,348.799377,310.799377,350.299377,348.799377,348.799377,350.299377,300.799377,348.799377,348.799377,348.799377,348.799377,284.799377,265.799377
2019-01-31,263.535174,263.535174,263.535174,263.535174,263.535174,285.535174,299.535174,310.535174,330.535174,299.535174,338.535174,338.535174,338.535174,338.535174,338.535174,338.535174,338.535174,310.535174,338.535174,338.535174,338.535174,338.535174,310.535174,299.535174
2019-02-01,300.422945,295.422945,295.422945,295.422945,297.422945,300.422945,300.422945,300.422945,300.422945,300.422945,300.422945,309.922945,309.922945,309.922945,337.922945,337.922945,337.922945,300.422945,337.922945,337.922945,337.922945,309.922945,300.422945,300.422945
2019-02-02,253.662551,253.662551,253.662551,253.662551,253.662551,253.662551,253.662551,281.662551,277.662551,277.662551,281.662551,302.661551,297.662551,281.662551,277.662551,277.662551,277.662551,277.662551,297.662551,307.462551,302.661551,277.662551,277.662551,267.702551
2019-02-03,276.035365,253.035365,253.035365,253.035365,253.035365,253.035365,187.035365,199.857365,269.574365,286.035365,286.035365,286.035365,286.035365,286.035365,286.035365,286.035365,286.035365,286.035365,339.035365,339.035365,339.035365,339.035365,286.035365,286.035365
2019-02-04,267.727601,189.695601,157.188601,157.188601,267.727601,284.188601,284.188601,284.188601,284.188601,306.188601,306.188601,342.188601,306.188601,342.188601,342.188601,342.188601,306.188601,306.188601,342.188601,352.188601,352.188601,306.188601,284.188601,282.188601
2019-02-05,267.570311,267.570311,176.614311,151.570311,267.570311,286.570311,286.570311,286.570311,286.570311,286.570311,377.570311,500.570311,286.570311,286.570311,377.570311,377.570311,286.570311,286.570311,377.570311,377.570311,376.570311,286.570311,286.570311,267.570311
2019-02-06,245.458621,245.458621,245.458621,245.458621,245.458621,286.458621,286.458621,294.572621,294.572621,350.458621,350.458621,350.458621,350.458621,350.458621,350.458621,350.458621,350.458621,350.458621,350.458621,350.458621,350.458621,350.458621,294.572621,265.457621
2019-02-07,232.594275,232.594275,232.594275,232.594275,232.594275,272.593275,277.593275,280.594275,280.594275,280.594275,280.594275,283.594275,280.594275,283.594275,283.594275,283.594275,280.594275,280.594275,283.594275,332.594275,283.594275,280.594275,280.594275,272.593275
2019-02-08,242.207024,242.207024,242.207024,242.207024,242.207024,267.206024,267.206024,277.206024,283.207024,342.207024,342.207024,283.207024,242.207024,267.206024,277.206024,277.206024,267.206024,242.207024,277.206024,283.207024,267.206024,242.207024,242.207024,219.207024
2019-02-09,271.436081,271.436081,270.313081,270.313081,270.313081,271.436081,271.436081,271.436081,271.436081,271.436081,281.312081,291.313081,291.313081,281.312081,281.312081,274.343081,271.436081,271.436081,281.312081,291.313081,291.313081,274.343081,271.436081,270.313081
2019-02-10,271.06728,271.06728,271.06728,184.59828,198.39428,201.07428,180.56728,217.56728,273.56728,273.56728,273.56728,273.56728,273.56728,289.56528,289.56628,273.56728,273.56728,273.56728,289.69928,301.56728,301.56728,289.69928,289.56628,271.06728
2019-02-11,220.77763,220.77763,220.77763,220.77763,220.77763,220.77763,220.77763,231.77763,260.77763,260.77763,265.77763,265.77763,265.77763,265.77763,265.77763,265.77763,265.77763,265.77763,265.77763,265.77763,265.77763,265.77763,230.77763,220.77763
2019-02-12,222.675371,196.675371,196.675371,196.675371,199.644371,246.675371,246.675371,246.675371,256.675371,256.675371,264.202371,264.202371,264.202371,264.202371,264.202371,264.202371,264.202371,256.675371,264.202371,264.202371,264.202371,260.674371,246.675371,246.675371
2019-02-13,211.345413,195.345413,195.345413,195.345413,195.345413,225.345413,225.345413,225.345413,235.345413,270.459413,270.459413,270.459413,270.459413,270.459413,294.345413,294.345413,270.459413,270.459413,270.459413,294.345413,272.344413,270.459413,235.345413,225.345413
2019-02-14,197.083818,188.083818,188.083818,188.083818,188.083818,212.083818,212.083818,217.083818,217.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,296.083818,217.083818
2019-02-15,175.56716,175.56716,175.56716,175.56716,175.56716,230.56716,230.56716,245.56716,290.56716,305.37316,380.56716,450.56716,380.56716,380.56716,450.56716,450.56716,450.56716,380.56716,450.56716,510.56716,450.56716,380.56716,290.56716,245.56716
2019-02-16,244.639841,240.139841,231.139841,231.139841,231.139841,240.139841,231.139841,249.139841,249.139841,249.139841,293.380841,380.139841,380.139841,450.139841,259.639841,249.139841,249.139841,249.139841,259.639841,380.139841,293.380841,249.139841,249.139841,240.139841
2019-02-17,249.241572,249.241572,245.952572,245.952572,245.952572,245.952572,245.952572,245.952572,249.241572,249.241572,249.241572,259.882572,259.882572,259.882572,249.241572,249.241572,249.241572,249.241572,259.882572,360.241572,300.191572,259.882572,249.241572,249.241572
2019-02-18,268.63639,268.63639,265.63639,265.63639,268.63639,361.63639,361.63639,361.63639,361.63639,361.63639,362.63639,362.63639,361.63639,362.63639,362.63639,362.63639,362.63639,361.63639,362.63639,380.63639,380.63639,361.63639,293.87739,265.63639
2019-02-19,360.265614,360.265614,291.265614,291.265614,372.265614,362.786614,362.786614,362.786614,360.265614,372.265614,380.265614,393.265614,451.265614,393.265614,393.265614,393.265614,393.265614,372.265614,380.265614,393.265614,380.265614,372.265614,362.786614,360.265614
2019-02-20,226.452899,226.452899,226.452899,226.452899,226.452899,381.683899,381.683899,369.452899,226.452899,392.452899,392.452899,398.452899,392.452899,451.452899,398.452899,398.452899,381.683899,381.683899,392.452899,398.452899,398.452899,381.683899,381.683899,371.452899
2019-02-21,283.256436,283.256436,283.256436,283.256436,283.256436,293.256436,293.256436,293.256436,384.556436,384.556436,384.556436,384.556436,384.556436,390.256436,390.256436,390.256436,390.256436,383.256436,384.556436,384.556436,384.556436,384.556436,371.256436,283.256436
2019-02-22,369.612901,351.612901,351.612901,351.612901,351.612901,376.712901,376.712901,351.612901,369.612901,376.712901,376.712901,388.612901,391.612901,388.612901,391.612901,391.612901,388.612901,391.612901,391.612901,406.612901,391.612901,391.612901,376.712901,351.612901
2019-02-23,367.175977,349.175977,349.175977,349.175977,349.175977,349.175977,349.175977,349.175977,376.175977,398.289977,398.289977,398.289977,398.289977,398.289977,398.289977,398.289977,377.175977,376.175977,398.289977,419.175977,398.289977,398.289977,367.175977,367.175977
2019-02-24,337.794767,337.794767,352.794767,272.794767,272.794767,307.242767,220.794767,245.957767,272.794767,307.242767,337.794767,352.794767,352.794767,352.794767,337.794767,307.242767,272.794767,272.794767,352.794767,423.094767,423.094767,352.794767,337.794767,337.794767
2019-02-25,274.699567,232.612567,232.612567,232.612567,232.612567,362.612567,362.612567,362.612567,362.612567,372.612567,372.612567,421.612567,421.612567,421.612567,422.612567,422.612567,421.612567,372.612567,422.612567,433.312567,422.612567,372.612567,362.612567,362.612567
2019-02-26,147.493865,177.524865,149.838865,150.067865,261.333865,278.544865,278.544865,278.544865,278.544865,343.544865,343.544865,343.544865,343.544865,343.544865,343.544865,343.544865,343.544865,343.544865,343.544865,343.544865,343.544865,343.544865,278.544865,264.804865
2019-02-27,286.032598,286.032598,286.032598,286.032598,286.032598,331.032598,331.032598,341.732598,341.732598,341.732598,341.732598,341.732598,351.032598,351.032598,376.032598,376.032598,401.022598,341.732598,376.032598,376.032598,401.012598,341.732598,331.032598,297.632598
2019-02-28,257.932001,217.143001,217.143001,198.074001,216.628001,261.143001,261.143001,261.143001,341.141001,356.143001,356.143001,356.143001,356.143001,356.143001,461.143001,356.143001,356.143001,356.143001,356.143001,375.143001,356.143001,356.143001,261.143001,217.143001
2019-03-01,262.380947,248.380947,248.380947,248.380947,262.380947,262.380947,262.380947,262.380947,353.380947,353.380947,357.494947,357.494947,357.494947,357.494947,357.494947,357.494947,357.494947,357.494947,357.494947,357.494947,357.494947,357.494947,353.380947,262.380947
2019-03-02,339.086894,278.086894,278.086894,278.086894,278.086894,338.843894,278.086894,339.086894,354.200894,353.086894,353.086894,353.086894,353.086894,353.086894,353.086894,353.086894,341.086894,341.086894,353.086894,353.086894,353.086894,353.086894,339.086894,338.843894
2019-03-03,277.414395,277.414395,277.414395,277.414395,277.414395,277.414395,276.914395,277.414395,282.414395,282.414395,302.414395,302.414395,302.414395,302.414395,302.414395,302.414395,302.414395,302.414395,302.414395,353.528395,353.528395,302.414395,302.414395,302.414395
2019-03-04,258.613367,258.613367,222.557367,222.557367,282.557367,304.557367,304.557367,317.671367,317.671367,331.557367,362.557367,362.557367,362.557367,362.557367,362.557367,362.557367,362.557367,331.557367,362.557367,362.557367,362.557367,331.557367,317.671367,304.557367
2019-03-05,307.799893,307.799893,258.855893,258.855893,307.799893,322.799893,322.799893,322.799893,322.799893,322.799893,322.799893,322.799893,322.799893,322.799893,338.799893,338.799893,322.799893,322.799893,322.799893,345.799893,338.799893,322.799893,322.799893,307.799893
2019-03-06,318.997692,323.997692,300.997692,300.997692,300.997692,318.997692,318.997692,318.997692,323.997692,323.997692,323.997692,325.111692,323.997692,323.997692,325.111692,325.111692,323.997692,323.997692,325.111692,353.997692,325.111692,325.111692,318.997692,300.997692
2019-03-07,273.949488,273.949488,273.949488,273.949488,273.949488,307.599488,311.599488,314.099488,314.099488,314.099488,322.830488,322.830488,322.830488,322.830488,322.830488,322.830488,322.830488,314.099488,322.830488,322.830488,322.830488,322.830488,314.099488,273.949488
2019-03-08,271.947761,271.947761,271.947761,271.947761,271.947761,271.947761,271.947761,304.391761,304.391761,304.391761,313.491761,317.690761,317.690761,362.391761,362.391761,362.391761,317.690761,304.391761,347.391761,362.391761,347.391761,313.491761,304.391761,271.947761
2019-03-09,295.501999,267.501999,257.408999,267.501999,267.501999,267.501999,267.501999,295.501999,295.501999,302.712999,302.712999,303.501999,303.501999,303.501999,303.501999,302.712999,302.712999,300.501999,303.501999,303.501999,303.501999,303.501999,295.501999,295.501999
2019-03-10,292.52414,252.52414,252.52414,252.52414,252.52414,252.52414,232.05414,252.52414,252.52414,287.52414,287.52414,287.52414,287.52414,287.52414,287.52414,287.52414,292.52414,253.41714,287.52414,292.52414,292.52414,287.52414,287.52414,252.52414
2019-03-11,272.740319,272.740319,202.188319,173.720319,175.720319,272.740319,272.740319,301.395319,290.462319,290.462319,290.462319,301.395319,298.740319,301.395319,302.681319,302.681319,301.395319,290.462319,302.681319,302.681319,301.395319,290.462319,290.462319,272.740319
2019-03-12,276.656388,202.110388,202.110388,202.110388,202.110388,276.656388,276.656388,276.656388,297.456388,292.456388,292.456388,297.456388,292.456388,292.456388,297.456388,297.456388,292.456388,292.456388,297.456388,297.456388,297.456388,297.456388,297.456388,276.656388
2019-03-13,195.369571,195.369571,176.349571,189.141571,195.369571,195.369571,195.369571,195.369571,262.369571,277.370571,282.369571,292.369571,282.369571,282.369571,292.369571,306.369571,292.369571,282.369571,292.369571,306.369571,306.369571,282.369571,277.370571,275.369571
2019-03-14,195.610433,195.610433,195.610433,195.610433,195.610433,198.610433,198.610433,208.904433,253.610433,253.610433,253.610433,253.610433,253.610433,253.610433,272.610433,253.610433,253.610433,253.610433,273.610433,282.610433,282.610433,253.610433,253.610433,252.610433
2019-03-15,176.659159,176.659159,176.659159,176.659159,176.659159,213.659159,213.659159,213.659159,213.659159,213.659159,240.659159,240.659159,240.659159,240.659159,252.159159,240.659159,286.659159,240.659159,286.659159,343.659159,298.659159,286.659159,213.659159,213.659159
2019-03-16,212.096961,212.096961,212.096961,210.096961,212.096961,212.096961,213.096961,236.096961,276.096961,293.096961,293.096961,293.096961,293.096961,293.096961,293.096961,293.096961,276.096961,276.096961,293.096961,293.096961,293.096961,276.096961,236.096961,236.096961
2019-03-17,196.267923,196.267923,182.267923,182.267923,180.314923,182.267923,174.267923,182.267923,196.267923,225.118923,223.267923,223.267923,223.267923,223.267923,223.267923,223.267923,223.267923,223.267923,263.267923,263.267923,263.267923,263.267923,223.267923,223.267923
2019-03-18,223.775194,223.775194,209.875194,209.875194,223.775194,223.775194,223.775194,277.875194,282.875194,282.875194,282.875194,282.875194,282.875194,315.875194,315.875194,315.875194,315.875194,305.875194,297.875194,305.875194,297.875194,282.875194,273.875194,272.875194
2019-03-19,276.747209,276.747209,240.247209,240.247209,276.747209,276.747209,276.747209,293.247209,293.247209,293.247209,298.247209,306.247209,298.247209,306.247209,293.247209,293.247209,293.247209,278.247209,293.247209,293.247209,293.247209,293.247209,278.247209,276.747209
2019-03-20,211.716254,211.716254,211.716254,211.716254,211.716254,219.716254,219.716254,219.716254,252.616254,273.645254,292.716254,292.716254,292.716254,292.716254,292.716254,305.716254,292.716254,292.716254,305.716254,308.716254,305.716254,292.716254,292.716254,242.737254
2019-03-21,203.661092,193.661092,193.661092,193.661092,203.661092,277.231092,261.661092,273.590092,287.661092,287.661092,292.561092,302.660092,292.561092,302.660092,305.661092,302.660092,287.661092,250.661092,287.661092,287.661092,287.661092,277.231092,250.661092,203.661092
2019-03-22,172.794898,172.694898,172.694898,172.694898,172.694898,203.794898,203.794898,287.794898,287.794898,287.794898,287.794898,287.794898,287.794898,287.794898,287.794898,287.794898,287.794898,282.793898,287.794898,287.794898,287.794898,277.416898,242.815898,202.794898
2019-03-23,153.040953,153.040953,153.040953,153.040953,153.040953,153.040953,153.040953,180.088953,213.041953,213.041953,213.041953,253.041953,253.041953,213.041953,213.041953,213.041953,213.041953,213.041953,253.041953,277.916953,277.541953,213.041953,213.041953,212.959953
2019-03-24,157.90831,157.90831,157.90831,157.90831,157.90831,75.92231,75.92131,75.92231,157.90831,157.90831,178.88831,178.88831,183.38831,253.78331,253.78331,253.78331,157.90831,178.88831,253.78331,267.90831,267.90831,253.78331,253.78331,157.90831
2019-03-25,178.201172,159.221172,159.221172,159.221172,159.221172,159.221172,159.221172,159.221172,159.221172,242.096172,242.096172,243.221172,243.221172,243.221172,243.221172,243.221172,243.221172,242.096172,245.221172,245.221172,245.221172,245.221172,243.221172,242.096172
2019-03-26,163.932287,164.932287,164.932287,163.932287,163.932287,241.931287,241.931287,244.932287,244.932287,244.932287,248.807287,318.932287,248.807287,304.932287,304.932287,304.932287,304.932287,248.807287,304.932287,304.932287,304.932287,248.807287,244.932287,244.932287
2019-03-27,168.015717,179.995717,168.015717,168.015717,175.495717,184.862717,184.862717,260.015717,260.015717,260.015717,260.015717,307.015717,307.015717,307.015717,308.015717,307.015717,307.015717,260.015717,260.015717,307.015717,260.015717,260.015717,260.015717,184.862717
2019-03-28,167.57524,166.57524,166.57524,167.57524,167.57524,184.42224,179.55524,244.57524,244.57524,244.57524,247.57524,253.57424,253.57424,253.57424,253.57424,253.57424,253.57424,244.57524,253.57424,306.57524,253.57424,244.57524,247.57524,184.42224
2019-03-29,183.594532,183.594532,174.594532,174.594532,174.594532,183.594532,183.594532,231.594532,238.594532,238.594532,238.594532,262.594532,238.594532,238.594532,238.594532,262.594532,262.594532,238.594532,262.594532,262.594532,262.594532,238.594532,224.445532,183.594532
2019-03-30,182.783083,182.623083,182.783083,182.623083,182.783083,182.783083,182.783083,202.783083,202.783083,202.783083,253.783083,253.783083,253.783083,253.783083,202.783083,202.783083,202.783083,202.783083,253.783083,253.783083,253.783083,202.783083,202.783083,202.783083
2019-03-31,182.092667,182.092667,182.092667,182.092667,182.092667,201.092667,177.072667,182.092667,201.092667,201.092667,203.092667,203.092667,203.092667,203.092667,203.092667,203.092667,203.092667,203.092667,253.091667,254.092667,254.092667,254.092667,203.092667,203.092667
2019-04-01,207.285713,189.285713,189.285713,186.285713,189.285713,226.284713,255.284713,246.285713,246.285713,246.285713,246.285713,246.285713,246.285713,255.284713,257.285713,257.285713,246.285713,246.285713,257.285713,257.285713,257.285713,246.285713,246.285713,226.284713
2019-04-02,244.208095,244.208095,244.208095,239.208095,244.208095,244.208095,244.708095,253.208095,253.208095,253.208095,254.207095,260.208095,253.208095,254.207095,297.208095,297.208095,253.208095,253.208095,254.207095,260.208095,260.208095,253.208095,244.708095,244.208095
2019-04-03,126.356661,126.356661,126.356661,126.356661,189.356661,252.356661,255.355661,252.356661,252.356661,252.356661,260.356661,260.356661,252.356661,260.356661,260.356661,260.356661,260.356661,252.356661,260.356661,260.356661,260.356661,252.356661,252.356661,245.856661
2019-04-04,162.676244,175.593244,162.676244,162.676244,177.673244,243.593244,243.593244,243.593244,245.093244,245.593244,245.593244,245.593244,245.593244,245.593244,250.592244,245.593244,245.593244,245.093244,245.593244,245.593244,245.593244,245.593244,245.093244,243.593244
2019-04-05,200.540557,163.623557,163.623557,151.540557,200.540557,200.540557,245.440557,235.640557,235.640557,239.540557,245.440557,298.540557,298.040557,245.440557,298.540557,298.540557,298.040557,239.540557,245.440557,298.040557,245.440557,241.440557,235.640557,235.640557
2019-04-06,200.285258,200.285258,200.285258,200.285258,200.285258,200.285258,200.285258,200.285258,226.285258,226.385258,226.385258,226.385258,226.385258,226.385258,226.385258,226.385258,226.385258,226.285258,226.385258,226.385258,226.385258,226.385258,220.285258,200.285258
2019-04-07,225.976049,225.976049,225.876049,219.876049,202.876049,202.876049,147.876049,202.876049,219.876049,225.876049,225.976049,225.976049,226.876049,226.876049,226.876049,226.876049,225.976049,225.976049,226.876049,226.876049,226.876049,226.876049,235.876049,225.976049
2019-04-08,125.263201,177.343201,125.263201,125.263201,177.343201,197.763201,197.763201,197.763201,208.263201,238.963201,238.963201,255.263201,238.963201,238.963201,238.963201,238.963201,238.963201,238.963201,255.263201,265.363201,255.263201,238.963201,197.763201,197.763201
2019-04-09,186.902501,186.902501,186.902501,186.902501,186.902501,193.902501,193.902501,194.002501,194.002501,197.902501,223.602501,223.602501,223.602501,223.602501,223.602501,223.602501,223.602501,223.602501,223.602501,234.902501,223.602501,223.602501,194.002501,197.902501
2019-04-10,178.322504,178.322504,178.322504,178.322504,178.322504,192.136504,192.136504,226.022504,226.022504,226.022504,295.422504,321.022504,295.422504,295.422504,325.022504,295.422504,295.422504,226.022504,295.422504,321.022504,295.422504,250.022504,226.022504,192.136504
2019-04-11,236.053449,236.053449,236.053449,216.053449,236.053449,236.053449,236.053449,236.053449,269.601449,266.053449,286.053449,286.053449,286.053449,286.053449,302.053449,286.053449,286.053449,269.601449,302.053449,291.053449,302.053449,286.053449,266.053449,236.053449
2019-04-12,189.233942,189.233942,181.233942,181.233942,189.233942,189.233942,189.233942,189.233942,231.233942,246.347942,256.233942,256.233942,256.233942,322.233942,289.233942,289.233942,256.233942,246.347942,289.233942,289.233942,289.233942,246.347942,256.233942,189.233942
2019-04-13,195.179158,195.179158,195.179158,195.179158,195.179158,205.065158,195.179158,210.065158,255.065158,244.865158,244.865158,255.065158,255.065158,244.865158,244.865158,244.865158,244.865158,211.565158,211.565158,211.565158,210.065158,210.065158,195.179158,195.179158
2019-04-14,198.236953,198.236953,198.236953,198.236953,198.236953,198.236953,198.236953,198.236953,198.236953,198.236953,198.236953,198.236953,202.246953,198.236953,198.236953,198.236953,198.236953,198.236953,206.246953,206.246953,206.246953,206.246953,202.246953,198.236953
2019-04-15,125.141539,175.640539,177.221539,179.121539,195.131539,195.131539,195.131539,195.131539,125.141539,177.221539,260.255539,260.255539,260.255539,260.255539,260.255539,260.255539,260.255539,260.255539,260.255539,260.255539,260.255539,260.255539,195.131539,195.131539
2019-04-16,184.869864,184.869864,184.869864,180.370864,184.869864,184.869864,180.370864,184.869864,184.869864,189.869864,219.869864,269.983864,269.983864,269.983864,269.983864,269.983864,219.869864,184.869864,219.869864,269.983864,219.869864,219.869864,184.869864,184.869864
2019-04-17,116.07545,116.07545,116.07545,101.07545,101.07545,116.07545,116.07545,179.07545,179.07545,179.07545,185.18945,185.18945,185.18945,185.18945,185.18945,185.18945,185.18945,179.07545,185.18945,185.18945,179.07545,179.07545,179.07545,179.07545
2019-04-18,164.99373,164.99373,164.99373,164.99373,164.99373,164.99373,164.99373,164.99373,164.99373,164.99373,164.99373,164.99373,164.99373,179.99373,164.99373,164.99373,164.99373,164.99373,184.10773,184.10773,184.10773,184.10773,179.99373,164.99373
2019-04-19,103.829531,96.985531,96.985531,96.985531,96.985531,96.985531,96.985531,88.985531,96.985531,156.985531,196.099531,196.099531,196.099531,196.099531,196.099531,196.099531,196.099531,196.099531,196.099531,206.985531,206.985531,206.985531,196.099531,196.099531
