0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2016-01-12,496.775559,482.775559,377.765559,472.721559,478.230559,482.775559,496.775559,541.775559,596.775559,596.775559,709.664559,851.775559,851.775559,851.775559,846.775559,846.775559,816.775559,646.775559,846.775559,846.775559,851.775559,709.664559,596.775559,541.775559
2016-01-13,617.029915,617.029915,617.029915,617.029915,637.029915,637.029915,637.029915,657.029915,657.029915,657.029915,747.029915,852.029915,747.029915,747.029915,747.029915,747.029915,747.029915,657.029915,747.029915,747.029915,657.029915,657.029915,657.029915,637.029915
2016-01-14,761.620874,616.620874,596.620874,596.620874,596.620874,736.620874,736.620874,761.620874,776.620874,776.620874,865.044874,865.044874,865.044874,865.044874,865.044874,843.620874,776.620874,776.620874,843.620874,865.044874,776.620874,776.620874,796.620874,761.620874
2016-01-15,514.660991,476.660991,476.660991,514.660991,514.660991,514.660991,716.560991,716.560991,716.560991,771.660991,771.660991,771.660991,771.660991,771.660991,771.660991,771.660991,771.660991,771.660991,771.660991,796.660991,771.660991,771.660991,716.560991,716.560991
2016-01-16,516.834662,486.834662,475.834662,376.803662,376.803662,475.834662,486.834662,596.834662,676.734662,676.734662,676.734662,766.834662,766.834662,676.734662,676.734662,676.734662,676.734662,676.734662,766.834662,865.261662,676.734662,676.734662,676.734662,516.834662
2016-01-17,586.831207,456.881207,446.881207,446.881207,446.881207,446.881207,446.881207,446.881207,446.881207,468.541207,586.831207,586.831207,586.831207,586.831207,586.831207,586.831207,586.831207,586.831207,586.831207,596.881207,596.881207,586.831207,586.831207,586.831207
2016-01-18,556.737893,506.737893,396.737893,396.737893,396.737893,506.737893,506.737893,584.737893,631.737893,695.737893,841.537893,841.537893,841.537893,841.537893,841.537893,841.537893,841.537893,695.737893,841.537893,841.537893,841.537893,841.537893,631.737893,556.737893
2016-01-19,497.620874,497.620874,497.620874,497.620874,497.620874,497.620874,506.620874,516.620874,546.620874,606.620874,636.570874,636.570874,636.570874,636.570874,636.570874,636.570874,606.620874,546.620874,636.570874,636.570874,606.620874,606.620874,546.620874,506.620874
2016-01-20,495.620874,486.620874,486.620874,486.620874,486.620874,496.620874,496.620874,496.620874,506.620874,546.620874,546.620874,576.620874,586.570874,586.570874,586.570874,586.570874,586.570874,576.620874,586.570874,586.570874,586.570874,586.570874,546.620874,506.620874
2016-01-21,487.420874,486.620874,486.620874,486.620874,486.620874,487.420874,487.420874,487.420874,487.420874,491.620874,493.620874,506.620874,506.620874,506.620874,506.620874,506.620874,506.620874,493.620874,516.620874,516.620874,506.620874,506.620874,487.420874,487.420874
2016-01-22,472.047082,457.047082,457.047082,457.047082,457.047082,472.047082,472.047082,484.047082,486.047082,492.047082,597.047082,787.047082,597.047082,597.047082,787.047082,787.047082,597.047082,486.047082,492.047082,597.047082,492.047082,865.477082,486.047082,472.993082
2016-01-23,451.699793,396.699793,396.699793,396.699793,396.699793,426.699793,451.699793,481.799793,491.699793,786.699793,746.699793,746.699793,746.699793,746.699793,746.699793,586.699793,586.699793,586.699793,746.699793,746.699793,746.699793,586.699793,483.699793,481.799793
2016-01-24,451.622779,451.622779,416.622779,451.622779,416.622779,416.622779,416.622779,416.622779,451.622779,861.622779,516.622779,721.622779,721.622779,861.622779,516.622779,516.622779,456.622779,456.622779,721.622779,721.622779,721.622779,721.622779,516.622779,451.622779
2016-01-25,446.630195,446.630195,416.063195,416.063195,446.630195,456.630195,456.630195,516.630195,676.630195,676.630195,696.630195,696.630195,696.630195,696.630195,696.630195,696.630195,696.630195,676.630195,696.630195,716.630195,696.630195,676.630195,676.630195,456.630195
2016-01-26,466.638611,466.638611,466.638611,466.638611,466.638611,466.638611,466.638611,467.638611,476.638611,481.638611,546.638611,594.752611,546.638611,594.752611,594.752611,594.752611,546.638611,481.638611,594.752611,594.752611,594.752611,546.638611,476.638611,467.638611
2016-01-27,420.897016,420.897016,396.783016,396.783016,420.897016,420.897016,431.022016,461.783016,468.283016,468.283016,468.283016,476.783016,476.783016,476.783016,476.783016,546.783016,476.783016,468.283016,476.783016,476.783016,476.783016,468.283016,468.283016,446.783016
2016-01-28,421.275257,421.275257,421.275257,421.275257,421.275257,421.275257,447.161257,457.161257,467.161257,469.261257,469.261257,475.161257,475.161257,475.161257,547.161257,478.616257,475.161257,469.261257,475.161257,475.161257,475.161257,469.261257,469.261257,467.161257
2016-01-29,446.624853,406.624853,406.624853,406.624853,406.624853,446.624853,456.624853,456.624853,467.124853,467.124853,507.624853,507.624853,507.624853,467.124853,507.624853,507.624853,467.124853,467.124853,467.124853,467.124853,467.124853,467.124853,467.124853,456.624853
2016-01-30,446.620874,396.620874,391.621874,391.621874,391.621874,391.621874,391.621874,396.620874,446.620874,461.620874,476.620874,508.689874,476.620874,476.620874,476.620874,476.620874,461.620874,461.620874,476.620874,508.689874,476.620874,476.620874,461.620874,446.620874
2016-01-31,397.62728,397.62728,397.62728,397.62728,397.62728,397.62728,351.10428,397.62728,447.62728,452.62828,452.62828,452.62828,452.62828,452.62828,452.62828,452.62828,447.62728,452.62828,452.62828,462.62728,462.62728,452.62828,452.62828,447.62728
2016-02-01,431.764121,416.764121,416.764121,416.764121,416.764121,431.764121,431.764121,431.764121,442.774121,442.774121,455.764121,455.765121,455.764121,455.764121,455.765121,455.765121,455.764121,442.774121,455.765121,455.765121,455.765121,455.765121,442.774121,431.764121
2016-02-02,407.737317,407.737317,407.737317,407.737317,407.737317,407.737317,407.737317,416.736317,471.736317,472.852317,472.852317,472.852317,472.852317,472.852317,472.852317,472.852317,472.852317,472.852317,472.852317,472.852317,472.852317,471.736317,441.736317,407.737317
2016-02-03,391.668988,391.668988,371.668988,371.668988,387.284988,451.668988,456.668988,461.668988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,466.669988,461.668988,451.668988
2016-02-04,431.655189,431.655189,426.141189,421.655189,431.655189,450.656189,450.656189,450.656189,450.656189,450.656189,469.655189,470.345189,469.655189,469.655189,470.345189,470.345189,469.655189,470.345189,470.345189,470.345189,470.345189,470.345189,450.656189,450.656189
2016-02-05,441.700301,421.700301,391.700301,391.700301,421.700301,476.456301,451.700301,451.700301,476.456301,476.456301,476.456301,480.700301,476.456301,480.700301,480.700301,476.456301,476.456301,451.700301,476.456301,476.456301,476.456301,476.456301,451.700301,430.775301
2016-02-06,442.17303,422.17303,422.17303,422.17303,422.17303,442.17303,442.17303,462.17303,472.17303,479.17303,479.17303,479.17303,479.17303,479.17303,479.17303,479.17303,479.17303,472.17303,479.17303,479.17303,479.17303,557.31903,479.17303,479.17303
2016-02-07,441.654085,441.654085,431.654085,431.654085,431.654085,431.654085,421.654085,431.654085,441.654085,441.654085,441.654085,441.654085,441.654085,441.654085,441.654085,441.654085,441.654085,441.654085,441.654085,470.154085,470.154085,470.154085,441.654085,441.654085
2016-02-08,336.277262,342.089262,342.089262,338.691262,359.909262,431.164262,422.089262,442.089262,452.089262,457.089262,457.089262,458.089262,457.089262,457.089262,458.089262,457.089262,457.089262,452.089262,458.089262,470.589262,458.089262,457.089262,452.089262,422.089262
2016-02-09,359.822753,355.873753,359.642753,355.873753,359.822753,359.822753,359.822753,359.822753,421.822753,446.822753,446.822753,446.822753,446.822753,446.822753,446.822753,446.822753,441.822753,430.897753,446.822753,446.822753,446.822753,456.822753,359.822753,359.822753
2016-02-10,349.744164,349.744164,349.744164,349.744164,349.744164,421.744164,421.744164,421.744164,431.744164,431.744164,451.744164,451.744164,451.744164,451.744164,452.744164,452.744164,451.744164,452.744164,452.744164,464.433164,452.744164,452.744164,421.744164,357.443164
2016-02-11,436.646367,436.646367,436.646367,436.646367,436.646367,442.646367,442.646367,442.646367,442.646367,446.646367,451.646367,451.646367,451.646367,451.646367,451.646367,452.646367,451.646367,446.646367,451.646367,466.646367,452.646367,452.646367,442.646367,442.646367
2016-02-12,431.703076,430.778076,391.703076,391.703076,431.703076,449.703076,449.703076,449.703076,449.703076,456.703076,476.703076,476.703076,456.703076,476.703076,496.803076,496.803076,476.703076,456.703076,476.703076,496.803076,496.803076,456.703076,449.703076,449.703076
2016-02-13,461.64818,461.64818,461.64818,441.64818,461.64818,461.64818,461.64818,461.64818,501.64818,501.64818,527.74818,527.74818,527.74818,527.74818,527.74818,521.64818,521.64818,527.74818,527.74818,527.74818,527.74818,521.64818,501.64818,461.64818
2016-02-14,516.647515,516.647515,516.647515,516.647515,516.647515,516.647515,516.647515,516.647515,516.647515,523.647515,523.647515,551.647515,574.747515,574.747515,551.647515,551.647515,523.647515,523.647515,574.747515,596.647515,574.747515,574.747515,551.647515,516.647515
2016-02-15,426.703005,391.703005,391.703005,391.703005,411.703005,426.703005,551.703005,571.703005,662.403005,662.403005,681.703005,691.703005,681.703005,691.703005,691.703005,691.703005,691.703005,681.703005,691.703005,791.703005,868.308005,681.703005,662.403005,551.703005
2016-02-16,509.6472,509.6472,509.6472,509.6472,509.6472,509.6472,581.6472,611.6472,651.6472,651.6472,651.6472,831.6472,831.6472,841.6472,841.6472,841.6472,831.6472,831.6472,841.6472,841.6472,841.6472,831.6472,651.6472,611.6472
2016-02-17,836.646367,831.646367,831.646367,831.646367,831.646367,836.646367,836.646367,836.646367,868.146367,868.245367,868.245367,868.245367,868.245367,868.245367,868.245367,868.245367,868.245367,868.245367,868.245367,868.245367,868.245367,868.245367,836.646367,836.646367
2016-02-18,851.646367,851.646367,841.646367,841.646367,851.646367,868.245367,868.245367,868.245367,868.245367,868.245367,868.248367,868.248367,868.248367,868.248367,868.248367,868.248367,868.248367,868.248367,868.248367,868.248367,868.248367,868.248367,868.245367,868.245367
2016-02-19,861.646367,841.646367,866.646367,866.646367,861.646367,866.646367,868.247367,868.247367,868.248367,868.251367,868.252367,868.253367,868.252367,868.252367,868.253367,868.253367,868.252367,868.251367,868.252367,868.253367,868.252367,868.251367,868.247367,868.247367
2016-02-20,868.248367,868.245367,868.245367,868.245367,868.245367,868.248367,868.248367,868.248367,868.250367,868.252367,868.253367,868.253367,868.252367,868.252367,868.251367,868.250367,868.248367,868.248367,868.252367,868.253367,868.252367,868.251367,868.248367,868.247367
2016-02-21,868.248367,868.248367,868.146367,868.146367,868.146367,868.146367,868.146367,868.146367,868.146367,868.248367,868.248367,868.248367,868.248367,868.250367,868.248367,868.248367,868.248367,868.248367,868.251367,868.253367,868.253367,868.252367,868.248367,868.248367
2016-02-22,772.510603,405.196603,330.246603,330.246603,383.966603,869.100603,869.112603,869.112603,869.114603,869.115603,869.116603,869.117603,869.115603,869.116603,869.116603,869.116603,869.116603,869.115603,869.116603,869.117603,869.116603,869.115603,869.112603,869.100603
2016-02-23,328.571024,328.571024,329.202024,328.571024,362.835024,868.335024,868.335024,868.835024,869.335024,869.437024,869.439024,869.440024,869.440024,869.440024,869.441024,869.441024,869.441024,869.437024,869.440024,869.442024,869.441024,869.439024,868.835024,868.335024
2016-02-24,868.247367,868.247367,868.247367,868.247367,868.247367,868.248367,868.248367,868.250367,868.251367,868.252367,868.253367,868.253367,868.252367,868.252367,868.253367,868.253367,868.253367,868.251367,868.253367,868.253367,868.253367,868.251367,868.250367,868.247367
2016-02-25,868.248367,868.247367,868.247367,868.247367,868.247367,868.248367,868.248367,868.250367,868.251367,868.252367,868.252367,868.253367,868.253367,868.253367,868.252367,868.253367,868.253367,868.252367,868.252367,868.254367,868.252367,868.252367,868.249367,868.248367
2016-02-26,868.247367,868.247367,868.247367,868.247367,868.247367,868.249367,868.250367,868.251367,868.252367,868.252367,868.254367,868.254367,868.253367,868.253367,868.254367,868.254367,868.254367,868.253367,868.254367,868.254367,868.254367,868.253367,868.252367,868.249367
2016-02-27,868.735286,868.735286,868.735286,868.735286,868.735286,868.735286,868.735286,868.735286,868.737286,868.737286,868.738286,868.738286,868.738286,868.737286,868.737286,868.737286,868.737286,868.737286,868.738286,868.740286,868.739286,868.737286,868.737286,868.735286
2016-02-28,868.247367,868.248367,868.236367,868.236367,868.236367,868.236367,868.236367,868.236367,868.247367,868.247367,868.247367,868.248367,868.248367,868.248367,868.247367,868.249367,868.248367,868.248367,868.251367,868.252367,868.252367,868.251367,868.250367,868.247367
2016-02-29,868.650821,868.650821,868.650821,868.650821,868.650821,868.650821,868.652821,868.652821,868.653821,868.654821,868.656821,868.656821,868.656821,868.656821,868.656821,868.656821,868.656821,868.655821,868.656821,868.657821,868.656821,868.656821,868.652821,868.652821
2016-03-01,867.671937,867.671937,867.671937,867.678937,867.671937,867.671937,867.677937,867.678937,867.680937,867.681937,867.682937,867.682937,867.681937,867.682937,867.682937,867.682937,867.681937,867.681937,867.682937,867.682937,867.682937,867.681937,867.679937,867.677937
2016-03-02,867.677937,867.076937,705.816937,691.076937,867.076937,867.677937,867.678937,867.679937,867.680937,867.681937,867.682937,867.687937,867.682937,867.682937,867.682937,867.682937,867.682937,867.680937,867.681937,867.683937,867.681937,867.680937,867.679937,867.677937
2016-03-03,867.675937,867.675937,867.675937,867.675937,867.675937,867.675937,867.675937,867.677937,867.677937,867.678937,867.680937,867.681937,867.680937,867.680937,867.681937,867.681937,867.681937,867.678937,867.681937,867.682937,867.681937,867.680937,867.677937,867.675937
2016-03-04,841.076937,867.678937,691.076937,682.753937,867.678937,841.076937,841.076937,867.678937,867.677937,867.677937,867.679937,867.679937,867.679937,867.679937,867.679937,867.679937,867.680937,867.677937,867.679937,867.680937,867.679937,867.677937,867.677937,841.076937
2016-03-05,867.677937,867.678937,867.076937,867.678937,867.678937,867.678937,867.677937,867.677937,867.679937,867.679937,867.680937,867.681937,867.681937,867.681937,867.680937,867.680937,867.679937,867.678937,867.680937,867.681937,867.680937,867.679937,867.679937,867.677937
2016-03-06,867.675937,867.675937,867.675937,867.675937,867.675937,867.675937,867.675937,867.675937,867.675937,867.675937,867.677937,867.677937,867.677937,867.677937,867.677937,867.675937,867.675937,867.675937,867.677937,867.680937,867.681937,867.677937,867.677937,867.675937
2016-03-07,741.076937,741.076937,741.076937,741.076937,741.076937,867.677937,867.677937,867.677937,867.680937,867.681937,867.682937,867.683937,867.682937,867.682937,867.682937,867.682937,867.681937,867.681937,867.681937,867.684937,867.681937,867.681937,867.677937,867.677937
2016-03-08,840.576937,840.576937,840.576937,840.576937,840.576937,867.671937,867.671937,867.677937,867.677937,867.679937,867.681937,867.682937,867.681937,867.681937,867.682937,867.682937,867.681937,867.680937,867.681937,867.681937,867.681937,867.680937,867.677937,867.671937
2016-03-09,443.603533,443.603533,443.603533,384.431533,359.955533,868.596533,868.607533,868.596533,868.607533,868.607533,868.607533,868.609533,868.607533,868.608533,868.609533,868.610533,868.609533,868.607533,868.609533,868.611533,868.610533,868.607533,868.596533,868.608533
2016-03-10,884.381937,884.276937,884.276937,884.276937,884.276937,884.379937,884.379937,884.380937,884.381937,884.382937,884.384937,884.385937,884.384937,884.384937,884.385937,884.385937,884.384937,884.383937,884.384937,884.385937,884.384937,884.382937,884.380937,884.379937
2016-03-11,884.376937,884.276937,884.276937,884.276937,884.276937,884.376937,884.383937,884.379937,884.381937,884.381937,884.381937,884.383937,884.381937,884.382937,884.383937,884.383937,884.382937,884.381937,884.382937,884.384937,884.383937,884.381937,884.381937,884.379937
2016-03-12,884.276937,871.076937,871.076937,871.076937,871.076937,884.378937,884.378937,884.276937,884.378937,884.379937,884.380937,884.380937,884.380937,884.380937,884.379937,884.379937,884.379937,884.379937,884.380937,884.380937,884.380937,884.379937,884.378937,884.276937
2016-03-13,884.377937,884.176937,884.176937,884.076937,884.076937,884.076937,884.076937,884.076937,884.176937,884.176937,884.377937,884.176937,884.176937,884.176937,884.176937,884.176937,884.176937,884.176937,884.379937,884.379937,884.379937,884.379937,884.378937,884.176937
2016-03-14,883.076937,881.076937,883.076937,881.076937,883.076937,883.076937,884.377937,884.076937,884.176937,884.377937,884.377937,884.379937,884.377937,884.379937,884.379937,884.379937,884.379937,884.376937,884.379937,884.379937,884.379937,884.379937,884.176937,884.076937
2016-03-15,881.576937,881.576937,881.576937,881.576937,881.576937,881.576937,881.576937,884.076937,884.380937,884.276937,884.380937,884.379937,884.380937,884.380937,884.379937,884.379937,884.379937,884.276937,884.379937,884.379937,884.379937,884.376937,884.076937,881.576937
2016-03-16,884.076937,883.176937,883.076937,876.076937,883.176937,884.076937,884.076937,884.276937,884.375937,884.375937,884.375937,884.378937,884.375937,884.378937,884.380937,884.379937,884.378937,884.375937,884.379937,884.379937,884.379937,884.378937,884.375937,884.276937
2016-03-17,883.532657,873.532657,873.532657,873.532657,873.532657,883.532657,883.532657,883.582657,883.582657,884.032657,884.032657,884.532657,884.532657,884.532657,884.532657,884.532657,884.532657,884.836657,884.532657,884.532657,884.532657,883.582657,883.582657,883.532657
2016-03-18,871.076937,871.076937,871.076937,871.076937,871.076937,871.076937,871.076937,871.076937,872.076937,873.076937,876.076937,881.076937,876.076937,876.076937,881.076937,881.076937,876.076937,872.076937,876.076937,881.076937,876.076937,873.076937,871.076937,871.076937
2016-03-19,791.076937,791.075937,791.075937,791.075937,791.075937,791.075937,791.075937,791.075937,869.076937,869.076937,871.976937,871.976937,871.976937,869.076937,869.076937,869.076937,866.076937,863.076937,871.976937,872.576937,872.076937,869.076937,869.076937,863.076937
2016-03-20,792.076937,791.976937,786.076937,786.076937,751.076937,751.076937,751.076937,751.076937,791.976937,792.076937,811.076937,861.176937,851.076937,851.076937,811.076937,811.076937,792.076937,791.976937,851.076937,866.576937,866.576937,866.576937,811.076937,791.976937
2016-03-21,761.5883,741.5683,701.5783,701.5783,701.5783,701.5783,641.0533,701.5783,761.5883,771.5783,791.5783,791.5783,801.5783,791.5783,791.5783,771.5783,771.5783,771.5783,801.5783,846.0783,846.0783,846.0783,791.5783,741.5683
2016-03-22,701.076937,701.076937,701.076937,701.076937,701.076937,701.076937,726.076937,726.076937,741.026937,751.076937,801.526937,801.526937,801.526937,801.526937,801.526937,801.526937,801.526937,751.076937,801.526937,801.526937,801.526937,801.526937,741.026937,726.076937
2016-03-23,681.076937,671.075937,671.075937,671.075937,671.075937,671.075937,681.076937,691.066937,691.066937,696.076937,696.076937,696.076937,696.076937,696.076937,696.076937,696.076937,691.066937,691.066937,696.076937,696.076937,696.076937,691.066937,691.066937,681.076937
2016-03-24,680.766937,680.766937,680.766937,680.766937,675.076937,675.076937,675.076937,680.766937,680.766937,680.766937,680.766937,690.576937,690.576937,690.576937,690.576937,690.576937,680.766937,680.766937,690.576937,716.076937,716.076937,716.076937,680.766937,680.766937
2016-03-25,726.076937,726.076937,692.076937,692.076937,692.076937,692.076937,673.076937,692.076937,692.076937,726.076937,726.076937,726.076937,726.076937,884.375937,791.076937,726.076937,726.076937,726.076937,884.375937,884.375937,884.375937,884.375937,884.375937,884.375937
2016-03-26,747.076937,701.076937,701.076937,701.076937,692.076937,692.076937,692.076937,701.076937,884.375937,884.375937,884.375937,884.375937,884.375937,884.375937,884.375937,884.375937,884.375937,884.375937,884.381937,884.379937,884.379937,884.375937,884.375937,767.176937
2016-03-27,884.381937,701.076937,701.076937,681.076937,681.076937,681.076937,665.576937,681.076937,681.076937,747.076937,791.076937,884.379937,884.379937,884.379937,884.381937,791.076937,791.076937,791.076937,884.380937,884.380937,884.380937,884.380937,884.379937,791.076937
2016-03-28,791.076937,699.076937,791.076937,791.076937,792.076937,793.076937,793.076937,793.076937,795.076937,801.076937,811.076937,884.381937,811.076937,884.381937,884.379937,884.379937,884.379937,811.076937,884.379937,884.379937,884.379937,811.076937,793.076937,793.076937
2016-03-29,799.514439,796.514439,796.514439,796.514439,796.514439,796.514439,799.514439,799.514439,799.514439,799.514439,799.514439,799.514439,799.514439,799.514439,799.514439,799.514439,799.514439,799.514439,799.514439,800.514439,799.514439,799.514439,799.514439,796.514439
2016-03-30,795.51885,781.51885,781.51885,781.51885,781.51885,795.51885,795.51885,797.51885,801.51885,802.51885,802.51885,802.51885,802.51885,802.51885,802.51885,802.51885,802.51885,802.51885,802.51885,802.51885,802.51885,802.51885,798.51885,781.51885
2016-03-31,796.653937,776.076937,776.076937,776.076937,776.076937,796.653937,796.653937,796.653937,799.576937,802.076937,802.076937,802.076937,802.076937,802.076937,802.076937,802.076937,802.076937,802.076937,802.076937,802.076937,802.076937,802.076937,799.076937,796.653937
2016-04-01,800.423399,800.423399,800.423399,796.423399,800.423399,800.423399,800.423399,800.423399,803.423399,807.500399,807.500399,807.500399,807.500399,807.500399,807.500399,807.500399,807.500399,807.500399,807.500399,807.500399,807.500399,804.423399,801.423399,800.423399
2016-04-02,701.423399,701.423399,658.887399,658.887399,658.887399,701.423399,701.423399,701.423399,756.423399,776.423399,776.423399,800.423399,800.423399,800.423399,776.423399,796.923399,756.423399,701.423399,800.423399,802.423399,776.423399,756.423399,701.423399,701.423399
2016-04-03,692.140181,467.140181,467.140181,467.140181,361.191181,299.600181,298.993181,299.600181,467.140181,692.140181,692.140181,692.140181,707.140181,697.140181,692.140181,692.140181,692.140181,707.140181,702.140181,707.140181,707.140181,707.140181,702.140181,692.140181
2016-04-04,661.423399,665.423399,666.423399,661.423399,661.423399,666.423399,666.423399,686.413399,693.200399,693.200399,693.200399,693.200399,693.200399,693.200399,693.200399,693.200399,693.200399,693.200399,693.200399,701.423399,693.200399,693.200399,666.423399,665.423399
2016-04-05,596.412109,396.512109,596.412109,396.512109,396.512109,646.289109,646.289109,646.289109,646.289109,661.512109,666.512109,666.512109,666.512109,666.512109,671.512109,666.512109,666.512109,666.512109,671.512109,691.512109,671.512109,666.512109,646.289109,646.289109
2016-04-06,458.668793,396.668793,396.668793,457.668793,457.668793,616.045793,616.045793,616.045793,616.045793,616.045793,646.668793,659.658793,646.668793,646.668793,659.658793,659.658793,646.668793,646.668793,666.668793,666.668793,666.668793,646.668793,616.045793,459.668793
2016-04-07,541.423399,466.423399,466.423399,466.423399,466.423399,541.423399,541.423399,541.423399,595.900399,595.900399,595.900399,595.900399,595.900399,595.900399,596.423399,595.900399,596.423399,595.900399,595.900399,596.423399,595.900399,595.900399,595.900399,541.423399
2016-04-08,427.993399,427.993399,427.993399,427.993399,427.993399,445.423399,445.423399,446.423399,537.423399,516.423399,516.423399,516.423399,516.423399,516.423399,516.423399,516.423399,516.423399,537.423399,516.423399,516.423399,516.423399,496.423399,495.423399,446.423399
2016-04-09,416.520642,406.720642,406.720642,406.720642,406.720642,406.720642,406.720642,416.720642,416.720642,421.720642,425.420642,426.220642,426.220642,425.420642,421.720642,421.720642,416.720642,416.720642,426.220642,428.720642,428.720642,425.420642,416.720642,406.720642
2016-04-10,371.523776,371.523776,371.523776,346.523776,346.523776,346.523776,298.983776,360.574776,371.523776,371.523776,371.523776,371.523776,371.523776,371.523776,371.523776,371.523776,371.523776,371.523776,392.523776,392.523776,392.523776,392.523776,371.523776,371.523776
2016-04-11,320.216655,320.216655,320.216655,320.216655,320.216655,346.546655,346.546655,347.546655,361.496655,361.496655,361.496655,361.496655,361.496655,361.496655,361.496655,361.496655,361.496655,361.496655,361.496655,364.496655,361.496655,361.496655,356.546655,347.546655
2016-04-12,299.653624,299.313624,296.853624,286.853624,299.313624,331.843624,331.843624,331.843624,333.848624,334.245624,345.573624,345.573624,341.853624,341.853624,345.573624,345.573624,341.853624,331.843624,345.573624,345.573624,341.853624,331.843624,331.843624,331.843624
2016-04-13,282.780237,286.585237,283.895237,283.895237,286.585237,291.585237,287.585237,299.014237,299.015237,299.015237,299.015237,299.015237,299.015237,299.015237,299.015237,300.505237,299.015237,299.015237,300.505237,300.505237,300.505237,299.015237,299.015237,296.585237
2016-04-14,202.235496,202.235496,202.235496,202.235496,202.235496,202.235496,202.235496,237.235496,237.235496,237.235496,237.235496,237.235496,237.235496,237.235496,259.235496,259.235496,237.235496,237.235496,237.235496,257.235496,237.235496,237.235496,227.235496,202.235496
2016-04-15,195.350364,180.350364,180.350364,195.350364,180.350364,195.650364,195.650364,195.650364,195.650364,198.850364,200.350364,230.350364,197.350364,198.850364,200.350364,200.350364,200.350364,195.650364,198.850364,200.350364,198.850364,195.650364,195.650364,195.650364
2016-04-16,170.018175,170.018175,170.018175,170.018175,170.018175,170.018175,170.018175,170.018175,172.018175,173.018175,174.018175,174.018175,174.018175,174.018175,174.018175,173.018175,172.018175,171.018175,173.018175,174.018175,173.018175,173.018175,171.018175,170.018175
2016-04-17,169.514388,168.514388,159.514388,159.514388,159.514388,159.514388,159.514388,159.514388,168.514388,164.514388,168.514388,169.514388,168.514388,168.514388,168.514388,168.514388,168.514388,168.514388,171.014388,171.014388,171.014388,171.014388,168.514388,168.514388
2016-04-18,155.124449,155.024449,155.024449,155.024449,155.024449,155.124449,155.124449,158.024449,165.024449,165.024449,170.024449,178.024449,162.504449,170.024449,178.024449,178.024449,170.024449,165.024449,170.024449,180.024449,178.024449,165.024449,165.024449,162.504449
